,Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",date,Year_x,Year_y,CO2_Coef_World,month,CO2_Coef_China,China_%hashrate,rest_%hashrate,intensity,MAX,MIN,GUESS,MAX_CO2,MIN_CO2,GUESS_CO2
0,1279411200.0,2010-07-18,2.66617854612e-05,2.2440336096510003e-05,2.4439970006100004e-05,0.0002337172113528,0.000196711986222,0.0002142407770734,2010-07-18,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002337172113528,0.000196711986222,0.0002142407770734,0.00021445501785047338,4.499056318541399e-06,8.969979603315616e-05
1,1279497600.0,2010-07-19,2.681671695e-05,2.257073676625e-05,2.4581990537500005e-05,0.0002350753407837,0.0001978550784929,0.0002154857290517,2010-07-19,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002350753407837,0.0001978550784929,0.0002154857290517,0.00021570121478075167,4.5252003100857e-06,9.02210410549959e-05
2,1279584000.0,2010-07-20,2.7230096606e-05,2.2918664643383336e-05,2.4960921888833333e-05,0.0002386990268481,0.0002009050142638,0.0002188074412775,2010-07-20,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002386990268481,0.0002009050142638,0.0002188074412775,0.00021902624871877752,4.594956266827501e-06,9.161179828247281e-05
3,1279670400.0,2010-07-21,2.84443564044e-05,2.3940666640370003e-05,2.6073993370700004e-05,0.0002493432282409,0.0002098638837694,0.0002285646258875,2010-07-21,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002493432282409,0.0002098638837694,0.0002285646258875,0.0002287931905133875,4.7998571436374995e-06,9.569700316891232e-05
4,1279756800.0,2010-07-22,2.821182175968e-05,2.3744949981064003e-05,2.5860836613040004e-05,0.0002473048295453,0.000208148231534,0.0002266960937499,2010-07-22,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002473048295453,0.000208148231534,0.0002266960937499,0.00022692278984364988,4.7606179687479e-06,9.491467333463107e-05
5,1279843200.0,2010-07-23,2.85218507762e-05,2.4005891069968332e-05,2.614502987818334e-05,0.0002500225439041,0.0002104356411193,0.0002291873319121,2010-07-23,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002500225439041,0.0002104356411193,0.0002291873319121,0.0002294165192440121,4.8129339701541e-06,9.595772199265006e-05
6,1279929600.0,2010-07-24,2.8632561111257145e-05,2.409907226864143e-05,2.6246514351985715e-05,0.0002509930307012,0.0002112524675069,0.0002300769448095,2010-07-24,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002509930307012,0.0002112524675069,0.0002300769448095,0.00023030702175430947,4.8316158409995e-06,9.633019121412747e-05
7,1280016000.0,2010-07-25,2.99390502132e-05,2.519870059611e-05,2.74441293621e-05,0.0002624457141689,0.0002208918094255,0.0002405752379881,2010-07-25,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002624457141689,0.0002208918094255,0.0002405752379881,0.00024081581322608808,5.0520799977501e-06,0.0001007256885124502
8,1280102400.0,2010-07-26,3.146701724005714e-05,2.648473951038143e-05,2.8844765803385715e-05,0.0002758398731263,0.000232165226548,0.0002528532170324,2010-07-26,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002758398731263,0.000232165226548,0.0002528532170324,0.0002531060702494324,5.3099175576804e-06,0.00010586631687936355
9,1280188800.0,2010-07-27,3.234264761348571e-05,2.7221728408017143e-05,2.9647426979028573e-05,0.0002835156489798,0.0002386256712246,0.0002598893448981,2010-07-27,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002835156489798,0.0002386256712246,0.0002598893448981,0.00026014923424299815,5.4576762428601e-06,0.00010881225108963887
10,1280275200.0,2010-07-28,3.249514986291429e-05,2.735008446795286e-05,2.9787220707671436e-05,0.0002848524836983,0.000239750840446,0.0002611147767234,2010-07-28,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002848524836983,0.000239750840446,0.0002611147767234,0.0002613758915001234,5.4834103111914e-06,0.00010932532328011309
11,1280361600.0,2010-07-29,3.39597112884e-05,2.8582757001070005e-05,3.11297353477e-05,0.0002976908291541,0.0002505564478713,0.0002728832600579,2010-07-29,2010.0,2010.0,554.121479,8.0,351.55410329492867,0.668590531,0.331409469,418.68684971406987,0.0002976908291541,0.0002505564478713,0.0002728832600579,0.00027315614331795786,5.730548461215899e-06,0.00011425263249334743
